host_id,host_name,host_since,host_has_profile_pic,host_identity_verified,host_response_rate,room_count,income,daily_income,ave_room_income,is_single,is_best
231729220,友元,2018-12-20,t,t,1.0,1,53448.05,67.23025157232705,67.23025157232705,t,f
61151720,Sing,2016-03-01,t,t,0.92,1,45344.32,24.928158328752062,24.928158328752062,t,f
230891514,娜娜,2018-12-16,t,t,1.0,1,4662.42,5.83531914893617,5.83531914893617,t,f
3994238,Sander,2012-10-28,t,t,0.92,2,44893.75,14.772540309312273,7.3862701546561365,t,f
168605068,Chelsea,2018-01-18,t,t,0.13,1,26968.899999999998,23.845181255526082,23.845181255526082,t,f
232085530,赛峰,2018-12-23,t,t,0.92,1,1554.14,1.9622979797979798,1.9622979797979798,t,f
231231219,Elva,2018-12-18,t,t,1.0,4,14757.800000000001,18.516687578419074,4.629171894604768,t,f
197600100,立海,2018-06-24,t,t,0.92,1,1214.5800000000004,1.2470020533880908,1.2470020533880908,t,f
51061316,Kathy,2015-12-11,t,t,1.0,5,371811.67,195.69035263157895,39.138070526315786,f,f
232158532,英强,2018-12-23,t,t,1.0,2,245397.4,309.845202020202,154.922601010101,t,f
182576448,娜,2018-04-05,t,t,1.0,3,6046.78,5.736982922201138,1.9123276407337129,t,f
217496047,斑马,2018-09-26,t,t,1.0,2,17539.58,19.93134090909091,9.965670454545455,t,f
232239043,豆子力量,2018-12-24,t,t,1.0,5,542740.9500000001,686.1453223767384,137.22906447534768,f,f
172736694,Yuhan,2018-02-10,t,t,1.0,1,41139.0,37.12906137184115,37.12906137184115,t,f
68333388,媛媛,2016-04-22,t,t,1.0,4,29411.120000000003,16.64466327108093,4.161165817770232,t,f
108547717,萍,2016-12-26,t,t,0.92,1,2011.24,1.3240552995391706,1.3240552995391706,t,f
62715600,Theresa,2016-03-13,t,t,1.0,1,9403.2,5.203763143331489,5.203763143331489,t,f
150510409,Angela,2017-09-13,t,t,1.0,15,112825.34000000001,89.68627980922099,5.9790853206147325,f,f
60322264,Carol,2016-02-25,t,t,0.67,2,17768.13,9.741299342105263,4.8706496710526315,t,f
232307871,爱民,2018-12-25,t,t,0.95,13,883600.4199999999,1118.4815443037974,86.03704186952288,f,f
232696011,房东,2018-12-27,t,t,1.0,1,117148.20000000001,148.66522842639594,148.66522842639594,t,f
24728008,Yu,2014-12-11,t,t,1.0,1,6216.56,2.744618101545254,2.744618101545254,t,f
232324613,星勇,2018-12-25,t,t,1.0,3,284107.24000000005,359.6294177215191,119.87647257383968,t,f
88828930,豆豆,2016-08-09,t,t,0.8,1,18179.52,10.964728588661037,10.964728588661037,t,f
213493205,翌屏,2018-09-04,t,t,1.0,19,1010302.0100000001,1120.0687472283814,58.95098669623061,f,f
15159695,莹ying,2014-05-06,t,t,0.83,1,32362.68,13.028454106280194,13.028454106280194,t,f
79752092,Serena,2016-06-24,t,t,0.0,1,123064.38000000003,72.22088028169016,72.22088028169016,t,f
199136025,崇明里园-五星级精品民宿｡东平国家森林公园附近｡江南园林庭院,2018-07-01,t,t,1.0,6,236059.50000000003,244.11530506721823,40.6858841778697,f,f
226004433,芯源,2018-11-16,t,t,1.0,4,86718.40000000001,104.60603136308806,26.151507840772016,t,f
200551524,龙,2018-07-07,t,t,1.0,7,467293.32999999996,486.2573673257024,69.46533818938605,f,f
233161959,黄小姐,2018-12-29,t,t,0.9,3,29776.8,37.88396946564885,12.62798982188295,t,f
191378382,阿杜,2018-05-24,t,t,0.82,4,101025.63,100.52301492537313,25.130753731343283,t,f
30182466,Shark,2015-03-29,t,t,1.0,7,276545.50000000006,128.20839128419104,18.315484469170148,f,f
233262946,洁,2018-12-30,t,t,1.0,14,1262634.27,1608.4512993630574,114.88937852593267,f,f
176002820,Anita,2018-03-01,t,t,1.0,1,20243.0,18.588613406795226,18.588613406795226,t,f
233576928,国强,2019-01-01,t,t,0.0,2,1371.3000000000002,1.7513409961685826,0.8756704980842913,t,f
233451543,顾女士,2018-12-31,t,t,1.0,2,54473.259999999995,69.48119897959182,34.74059948979591,t,f
53646184,Coco,2016-01-06,t,t,1.0,1,12341.700000000003,6.5857524012806845,6.5857524012806845,t,f
232061046,兴兵,2018-12-23,t,t,1.0,1,85281.8,107.6790404040404,107.6790404040404,t,f
89643801,Little Joyce,2016-08-13,t,t,1.0,1,229137.7,138.53548972188634,138.53548972188634,t,f
109757667,瑞,2017-01-04,t,t,0.92,1,2154.9000000000005,1.4270860927152322,1.4270860927152322,t,f
191822527,Richard,2018-05-27,t,t,1.0,1,45024.350000000006,44.93448103792416,44.93448103792416,t,f
136310959,达,2017-06-22,t,t,0.92,1,4396426.98,3278.4690380313205,3278.4690380313205,t,f
232466451,吉萍,2018-12-26,t,t,1.0,2,9220.36,11.686134347275033,5.843067173637516,t,f
75204458,Isabel,2016-06-01,t,t,1.0,1,58064.76,33.62174869716271,33.62174869716271,t,f
233285880,Yongzhen,2018-12-30,t,t,0.92,1,5877.0,7.486624203821656,7.486624203821656,t,f
233781562,允,2019-01-02,t,t,1.0,6,409470.18,523.6191560102302,87.26985933503836,f,f
232215270,九兵,2018-12-24,t,t,1.0,2,189559.37,239.64522123893803,119.82261061946902,t,f
124507690,利东,2017-04-06,t,t,0.92,1,18858.64,13.299464033850493,13.299464033850493,t,f
228652513,飞,2018-12-02,t,t,1.0,1,12903.28,15.87119311193112,15.87119311193112,t,f
152115065,云,2017-09-25,t,t,1.0,7,244901.12000000002,196.54985553772073,28.078550791102963,f,f
234082685,阳阳,2019-01-03,t,t,1.0,5,128314.5,164.29513444302177,32.859026888604355,f,f
188833822,燕,2018-05-10,t,t,1.0,1,28732.0,28.196270853778213,28.196270853778213,t,f
234008186,侠,2019-01-03,t,t,1.0,1,15672.0,20.066581306017927,20.066581306017927,t,f
234440598,Lydia,2019-01-04,t,t,1.0,2,10186.8,13.059999999999999,6.529999999999999,t,f
175245194,良,2018-02-25,t,t,1.0,1,30070.65,27.512031107044834,27.512031107044834,t,f
234456043,辉,2019-01-05,t,t,1.0,2,1381408.44,1773.3099358151476,886.6549679075738,t,f
204372574,诗雨,2018-07-23,t,t,1.0,3,377381.76000000007,399.34577777777787,133.1152592592593,t,f
123722269,琴,2017-04-01,t,t,1.0,1,10970.400000000001,7.709346451159523,7.709346451159523,t,f
186544783,Johnny,2018-04-27,t,t,1.0,1,5877.0,5.694767441860465,5.694767441860465,t,f
209040393,Emily温柔对待生活,2018-08-12,t,t,1.0,1,22959.48,24.82105945945946,24.82105945945946,t,f
211277408,Lucy,2018-08-23,t,t,0.86,1,62479.04,68.35781181619257,68.35781181619257,t,f
233805608,鲁班,2019-01-02,t,t,1.0,6,544412.63,696.1798337595908,116.02997229326513,f,f
234851947,燕,2019-01-06,t,t,1.0,9,30403.679999999997,39.07928020565552,4.342142245072836,f,f
234708602,倩,2019-01-06,t,t,1.0,7,614113.85,789.3494215938304,112.7642030848329,f,f
232700337,曹昌会,2018-12-27,t,t,1.0,1,93868.75,119.12277918781726,119.12277918781726,t,f
132241306,雪碧,2017-05-27,t,t,1.0,11,715988.38,523.766188734455,47.615108066768634,f,f
235149837,Lin,2019-01-08,t,t,0.92,1,136992.87,176.5372036082474,176.5372036082474,t,f
41772921,Hongpeng,2015-08-17,t,t,1.0,1,14281.11,7.083883928571429,7.083883928571429,t,f
235244021,Ella-Chen,2019-01-08,t,t,0.92,1,4597.12,5.924123711340206,5.924123711340206,t,f
102390619,Azure,2016-11-03,t,t,1.0,2,75382.32,47.95312977099237,23.976564885496185,t,f
231246036,永磊,2018-12-18,t,t,1.0,2,16305.410000000002,20.45848180677541,10.229240903387705,t,f
160348284,Jolie,2017-11-27,t,t,1.0,1,4897.5,4.139898562975486,4.139898562975486,t,f
205917906,燕华,2018-07-29,t,t,1.0,3,431313.0300000001,459.3323003194889,153.11076677316296,t,f
145753811,小,2017-08-13,t,t,1.0,9,405552.18000000005,314.6254305663305,34.958381174036724,f,f
196662450,波波,2018-06-19,t,t,0.92,1,1756.5700000000004,1.7942492339121556,1.7942492339121556,t,f
104447496,大王,2016-11-20,t,t,0.5,4,91589.78,58.90018006430868,14.72504501607717,t,f
202023201,慧,2018-07-13,t,t,1.0,39,632339.0800000001,662.135162303665,16.97782467445295,f,f
107472595,Q,2016-12-16,f,t,1.0,4,18950.06,12.393760627861349,3.0984401569653373,t,f
15560646,Morgan,2014-05-15,t,t,1.0,1,96147.72,38.84756363636364,38.84756363636364,t,f
105293928,小龙,2016-11-27,t,t,1.0,4,534957.1900000001,345.5795801033592,86.3948950258398,t,f
27341005,Presence,2015-02-07,t,t,1.0,1,157399.12,71.31813321250566,71.31813321250566,t,f
111894669,Yiyi,2017-01-17,t,t,1.0,4,35098.75000000001,23.44605878423514,5.861514696058785,t,f
11491949,Peter,2014-01-20,t,t,0.0,1,31448.480000000003,12.142270270270272,12.142270270270272,t,f
42535755,Judy,2015-08-25,t,t,1.0,8,774079.26,385.4976394422311,48.18720493027889,f,f
175800463,警伟,2018-02-28,t,t,0.9,7,53062.78,48.6814495412844,6.954492791612058,f,f
102950621,车子,2016-11-08,t,t,0.9,2,93966.7,59.96598596043395,29.982992980216974,t,f
78198624,馨逸,2016-06-16,t,t,1.0,1,257941.53,150.66678154205607,150.66678154205607,t,f
133074750,Elyn,2017-06-02,t,t,1.0,3,50698.920000000006,37.251227038941956,12.41707567964732,t,f
200588656,Gxdg,2018-07-07,t,t,1.0,2,558732.92,581.407825182102,290.703912591051,t,f
236652263,团,2019-01-14,t,t,1.0,1,622962.0,809.0415584415584,809.0415584415584,t,f
195296977,娅娜,2018-06-12,t,t,1.0,1,11212.01,11.371206896551724,11.371206896551724,t,f
236702439,春花,2019-01-15,t,t,0.9,2,81729.48000000001,106.28020806241874,53.14010403120937,t,f
226756344,Bonnie,2018-11-20,t,t,0.92,1,49412.509999999995,59.89395151515151,59.89395151515151,t,f
67411313,Howie,2016-04-16,t,t,1.0,3,431410.98,243.32260575296107,81.10753525098703,t,f
236891661,江铃,2019-01-15,t,t,1.0,1,17239.2,22.41768530559168,22.41768530559168,t,f
206544419,范,2018-07-31,t,t,1.0,1,26015.52,27.76469583778015,27.76469583778015,t,f
178908109,Abby,2018-03-17,t,t,0.92,1,72287.1,67.36915191053123,67.36915191053123,t,f
227046247,春,2018-11-22,t,t,1.0,1,3134.4,3.808505467800729,3.808505467800729,t,f
85778192,Cherry,2016-07-25,t,t,1.0,2,317279.64,189.64712492528392,94.82356246264196,t,f
80685159,Arwen,2016-06-29,t,t,0.8,1,54852.0,32.284873454973514,32.284873454973514,t,f
104058736,远远,2016-11-17,t,t,1.0,4,482188.26,309.4918228498075,77.37295571245187,t,f
88491896,Emi,2016-08-07,t,t,0.92,1,1495.37,0.9008253012048192,0.9008253012048192,t,f
123371987,莹,2017-03-30,t,t,1.0,1,55727.02,39.106680701754385,39.106680701754385,t,f
10140709,Wen Tai,2013-11-20,t,t,0.92,1,27928.809999999998,10.535198038476047,10.535198038476047,t,f
237580034,Frank,2019-01-19,t,t,1.0,1,72678.90000000001,95.0050980392157,95.0050980392157,t,f
237592985,敏,2019-01-19,t,t,1.0,2,14836.16,19.39367320261438,9.69683660130719,t,f
169023529,Olivia,2018-01-21,t,t,0.3,3,18336.239999999998,16.255531914893616,5.418510638297872,t,f
184922832,王,2018-04-18,t,t,1.0,1,97950.0,94.0922190201729,94.0922190201729,t,f
29253600,Peggy,2015-03-13,t,t,1.0,1,27243.16,12.537119190059824,12.537119190059824,t,f
237750869,李莉,2019-01-20,t,t,1.0,3,278700.39999999997,364.79109947643974,121.59703315881325,t,f
235570505,Chen,2019-01-09,t,t,0.92,1,3911.47,5.047058064516129,5.047058064516129,t,f
210827502,丽娟,2018-08-20,t,t,0.92,1,72130.38,78.65908396946566,78.65908396946566,t,f
237496551,星空下的梦,2019-01-18,t,t,1.0,9,1892759.6800000002,2470.9656396866844,274.5517377429649,f,f
238073027,Jason,2019-01-21,t,t,0.92,3,90453.56000000001,118.54988204456096,39.51662734818699,t,f
144158976,俊彪,2017-08-03,t,t,1.0,17,423405.19999999995,325.9470361816782,19.17335506951048,f,f
226434275,逸梦,2018-11-19,t,t,1.0,5,29391.53,35.582966101694915,7.116593220338983,f,f
26526628,倩,2015-01-22,t,t,1.0,4,310161.94,139.52403958614485,34.88100989653621,t,f
238418767,佳露,2019-01-23,t,t,0.92,1,1619.44,2.128042049934297,2.128042049934297,t,f
69283767,Wendy,2016-04-27,t,t,1.0,1,8521.650000000001,4.836350737797957,4.836350737797957,t,f
238464976,佳芳,2019-01-23,t,t,1.0,14,310762.6999999999,408.3609724047305,29.168640886052177,f,f
95417838,广瑛,2016-09-16,t,t,1.0,1,17121.66,10.568925925925926,10.568925925925926,t,f
238629998,迪乐居精品民宿,2019-01-24,t,t,1.0,12,440337.49,579.3914342105263,48.28261951754386,f,f
237356966,兴帅,2019-01-18,t,t,1.0,2,47577.58000000001,62.11172323759792,31.05586161879896,t,f
169637185,Kuka,2018-01-24,t,t,1.0,15,167514.09,148.90141333333332,9.92676088888889,f,f
240683755,Sammy,2019-02-02,t,t,0.92,7,684552.9600000001,911.5219174434089,130.21741677762984,f,f
236953884,开华,2019-01-16,t,t,0.75,6,139115.12,181.13947916666666,30.189913194444443,f,f
238869113,志堡,2019-01-25,t,t,0.92,7,93601.02,123.3215019762846,17.617357425183513,f,f
54683547,Yi,2016-01-14,t,t,0.9,1,197232.12,105.69781350482315,105.69781350482315,t,f
239029645,丹峰,2019-01-26,t,t,1.0,3,159736.86,210.73464379947228,70.24488126649076,t,f
44346182,Pedro Sun,2015-09-16,t,t,1.0,1,129150.34000000001,65.03038267875127,65.03038267875127,t,f
137269932,木兮,2017-06-27,t,t,1.0,1,173018.88,129.5051497005988,129.5051497005988,t,f
147998287,亮,2017-08-28,t,t,1.0,1,31448.48,24.684835164835164,24.684835164835164,t,f
224465140,晓兰,2018-11-06,t,t,1.0,1,27426.0,32.68891537544696,32.68891537544696,t,f
52908085,丹,2016-01-01,t,t,1.0,1,24291.6,12.927940393826503,12.927940393826503,t,f
62338132,Celia,2016-03-09,t,t,1.0,11,67539.79000000001,37.29419657647709,3.3903815069524628,f,f
184134225,梦想家,2018-04-13,t,t,1.0,10,122946.84000000003,117.54000000000002,11.754000000000003,f,f
79976108,蕾,2016-06-26,t,t,0.0,1,12433.12,7.305005875440658,7.305005875440658,t,f
86848085,海超,2016-07-30,t,t,1.0,1,22750.52,13.639400479616308,13.639400479616308,t,f
163160026,成,2017-12-18,t,t,1.0,1,178582.44,153.68540447504304,153.68540447504304,t,f
87663363,小七,2016-08-03,t,t,0.94,1,141361.44,84.95278846153846,84.95278846153846,t,f
151754203,军军,2017-09-23,t,t,1.0,10,780067.27,625.0539022435897,62.505390224358976,f,f
186450184,Jacky,2018-04-26,t,t,1.0,13,999090.0,967.1732817037754,74.39794474644427,f,f
24399500,Pablo,2014-12-02,t,t,0.92,1,4571.0,2.010114335971856,2.010114335971856,t,f
214557061,Max,2018-09-10,t,t,1.0,1,59769.090000000004,66.70657366071428,66.70657366071428,t,f
237748763,Rose,2019-01-20,t,t,1.0,1,665589.84,871.1908900523559,871.1908900523559,t,f
239230201,秀锦,2019-01-27,t,t,0.97,3,857317.1700000002,1132.5193791281376,377.5064597093792,t,f
239691509,美华,2019-01-29,t,t,1.0,3,55106.67,72.98896688741722,24.329655629139072,t,f
126973509,晶晶,2017-04-21,t,t,1.0,2,90218.48000000003,64.30397719173202,32.15198859586601,t,f
239886314,悦月,2019-01-29,t,t,0.0,6,232043.55000000002,307.34245033112586,51.22374172185431,f,f
95985341,Gin,2016-09-20,t,t,1.0,1,110898.99,68.62561262376238,68.62561262376238,t,f
146539993,Kevin,2017-08-17,t,t,1.0,2,37985.01,29.560319066147862,14.780159533073931,t,f
238223364,Liho,2019-01-22,t,t,1.0,30,390245.86,512.1336745406824,17.071122484689415,f,f
26171363,Xi,2015-01-15,t,t,1.0,1,41739.76,18.717381165919285,18.717381165919285,t,f
126023945,Lilian,2017-04-15,t,t,1.0,2,216743.76,153.82807665010645,76.91403832505323,t,f
229135158,安心❤️,2018-12-04,t,t,1.0,3,29332.760000000002,36.168631319358816,12.056210439786273,t,f
253349465,方柠,2019-04-04,t,t,1.0,11,368827.46,534.5325507246378,48.59386824769434,f,f
35851710,Claudia,2015-06-15,t,t,1.0,1,103076.05,49.57962962962963,49.57962962962963,t,f
152106664,小静,2017-09-25,t,t,1.0,1,5073.81,4.072078651685394,4.072078651685394,t,f
222713008,磊,2018-10-26,t,t,1.0,21,156582.87,184.21514117647058,8.772149579831932,f,f
227557332,优家,2018-11-25,t,t,1.0,3,38043.78,46.39485365853658,15.464951219512194,t,f
178795707,鲍,2018-03-16,t,t,1.0,8,398930.76,371.4439106145251,46.43048882681564,f,f
240517873,宿於,2019-02-01,t,t,1.0,11,1819799.9899999998,2419.9467952127657,219.99516320116052,f,f
240556934,Emily,2019-02-02,t,t,1.0,13,1549555.9400000002,2063.3234886817577,158.7171914370583,f,f
208842724,尼尼鸭,2018-08-11,t,t,1.0,1,426859.57000000007,460.9714578833694,460.9714578833694,t,f
176095855,Sarry,2018-03-01,t,t,1.0,6,134929.39,123.90210284664832,20.650350474441385,f,f
222016288,高源,2018-10-22,t,t,1.0,1,3630.68,4.251381733021077,4.251381733021077,t,f
240557276,Qz,2019-02-02,t,t,1.0,4,330169.86,439.640292942743,109.91007323568574,t,f
287287383,李,2019-08-20,t,t,0.9,2,103964.13,188.3408152173913,94.17040760869565,t,f
241410960,涛,2019-02-06,t,t,1.0,2,112851.46,151.07290495314592,75.53645247657296,t,f
197158158,海娟,2018-06-21,t,t,0.92,4,299080.53,306.1213203684749,76.53033009211873,t,f
238408981,翠远,2019-01-23,t,t,0.7,2,95024.56000000003,124.8680157687254,62.4340078843627,t,f
228312272,岢,2018-11-29,t,t,1.0,2,9259.54,11.34747549019608,5.67373774509804,t,f
44175417,Caiyun,2015-09-14,t,t,1.0,7,1549360.04,779.3561569416499,111.33659384880713,f,f
75813591,Yoyo,2016-06-04,t,t,1.0,4,322425.28,187.02162412993042,46.755406032482604,t,f
242188260,毗邻,2019-02-10,t,t,1.0,4,32663.059999999998,43.961049798115745,10.990262449528936,t,f
46933606,花艺师Michelle,2015-10-19,t,t,0.92,1,128863.02,65.982089093702,65.982089093702,t,f
214105125,丽娟,2018-09-07,t,t,1.0,1,172796.86,192.21007786429365,192.21007786429365,t,f
73926236,帅,2016-05-25,t,t,1.0,2,30958.730000000003,17.853938869665516,8.926969434832758,t,f
242468807,Trey,2019-02-11,t,t,0.0,6,80527.96,108.52824797843667,18.088041329739443,f,f
242713767,达达,2019-02-12,t,t,1.0,1,20928.65000000001,28.243792172739553,28.243792172739553,t,f
54553373,Will,2016-01-13,t,t,1.0,1,169492.68,90.78343867166576,90.78343867166576,t,f
96241416,Joanne,2016-09-21,t,t,1.0,1,28862.6,17.87157894736842,17.87157894736842,t,f
242307818,禕,2019-02-10,t,t,1.0,2,18101.160000000003,24.362261103633923,12.181130551816961,t,f
109575226,Di,2017-01-03,t,t,1.0,1,59279.34,39.231859695565845,39.231859695565845,t,f
165186881,秦,2018-01-01,t,t,1.0,1,77550.28,67.55250871080139,67.55250871080139,t,f
38423905,Anhai,2015-07-14,t,t,1.0,1,3101.75,1.5130487804878048,1.5130487804878048,t,f
190897860,Lucy,2018-05-21,t,t,1.0,8,94665.40999999999,93.91409722222221,11.739262152777776,f,f
49155600,Elisa,2015-11-16,t,t,1.0,5,89683.01999999999,46.588581818181815,9.317716363636363,f,f
235770684,一水美宿,2019-01-10,t,t,1.0,2,266443.59,344.2423643410853,172.12118217054265,t,f
242855318,小红,2019-02-13,t,t,1.0,7,161708.92,218.52556756756758,31.217938223938226,f,f
227119018,露茜,2018-11-23,t,t,0.92,1,75147.24,91.42,91.42,t,f
175986695,洁华,2018-03-01,t,t,0.92,1,3761.28,3.4538842975206614,3.4538842975206614,t,f
22496352,Irbang,2014-10-13,t,t,1.0,1,21091.9,9.075688468158349,9.075688468158349,t,f
162339266,爱新,2017-12-12,t,t,0.9,1,63171.22,54.084948630136985,54.084948630136985,t,f
243550658,晓燕,2019-02-16,t,t,1.0,2,52866.88,71.73253731343283,35.866268656716414,t,f
243559245,闪,2019-02-16,t,t,0.92,1,25447.410000000003,34.52837177747626,34.52837177747626,t,f
44506850,Simon,2015-09-18,t,t,1.0,1,34831.020000000004,17.555957661290325,17.555957661290325,t,f
238035051,Clarisse,2019-01-21,t,t,1.0,1,7822.94,10.252870249017038,10.252870249017038,t,f
35597671,Sam,2015-06-11,t,t,1.0,1,18558.260000000006,8.909390302448394,8.909390302448394,t,f
243767253,乐里,2019-02-17,t,t,1.0,11,336392.95,457.05563858695655,41.55051259881423,f,f
235349574,凉恩,2019-01-08,t,t,1.0,9,24095.7,31.051159793814435,3.4501288659793814,f,f
232293074,David,2018-12-24,t,t,1.0,1,33498.9,42.35006321112516,42.35006321112516,t,f
138674300,蓝仔,2017-07-05,t,t,1.0,1,56941.6,42.87771084337349,42.87771084337349,t,f
234988510,储储,2019-01-07,t,t,1.0,7,182271.89,234.58415701415703,33.51202243059386,f,f
24536671,Jenny,2014-12-06,t,t,0.92,1,1436.6,0.6328634361233479,0.6328634361233479,t,f
242437220,婧玲,2019-02-11,t,t,1.0,10,439462.47,592.2674797843665,59.226747978436656,f,f
117875669,小香,2017-02-24,t,t,1.0,1,17500.4,11.994790952707335,11.994790952707335,t,f
30671169,George,2015-04-05,t,t,0.92,1,46349.94000000001,21.55811162790698,21.55811162790698,t,f
227935283,夏,2018-11-28,t,t,1.0,17,167063.52000000002,204.48411260709918,12.028477212182304,f,f
48199066,Lily,2015-11-04,t,t,1.0,1,20073.220000000005,10.363045947341252,10.363045947341252,t,f
244452761,燕,2019-02-20,t,t,1.0,3,251705.37999999998,343.3906957708049,114.46356525693496,t,f
36718647,Danny,2015-06-25,t,t,1.0,1,31226.46,15.092537457709037,15.092537457709037,t,f
21585841,Laura,2014-09-21,t,t,1.0,1,13575.87,5.786815856777494,5.786815856777494,t,f
20107119,Casper,2014-08-16,t,t,0.92,1,2481.4,1.0417296389588582,1.0417296389588582,t,f
20358679,Wei,2014-08-21,t,t,1.0,1,177198.08,74.54694152292805,74.54694152292805,t,f
189010848,Rose,2018-05-11,t,t,1.0,1,73684.52,72.38165029469549,72.38165029469549,t,f
244832189,丽梅,2019-02-23,t,t,0.92,1,215418.17,295.09338356164386,295.09338356164386,t,f
244832865,以斌,2019-02-23,t,t,1.0,1,83995.39000000001,115.0621780821918,115.0621780821918,t,f
244833123,伍,2019-02-23,t,t,1.0,1,28679.760000000006,39.28734246575343,39.28734246575343,t,f
244834590,陈,2019-02-23,t,t,1.0,1,67370.01,92.28768493150685,92.28768493150685,t,f
166782349,Vivian,2018-01-09,t,t,1.0,1,64516.4,56.593333333333334,56.593333333333334,t,f
217681562,律,2018-09-28,t,t,1.0,1,31265.640000000007,35.610068337129846,35.610068337129846,t,f
153514751,黄,2017-10-06,t,t,1.0,1,74703.2,60.48842105263158,60.48842105263158,t,f
244901252,丽,2019-02-23,t,t,0.92,2,104375.52,142.98016438356166,71.49008219178083,t,f
234450607,Mayya,2019-01-05,t,t,1.0,7,56784.88,72.89458279845957,10.413511828351366,f,f
40333630,Maggie,2015-08-02,t,t,1.0,1,197421.49000000002,97.20408173313639,97.20408173313639,t,f
110074404,佳,2017-01-05,t,t,1.0,1,1567.1999999999998,1.0385685884691849,1.0385685884691849,t,f
72030130,Joline,2016-05-14,t,t,1.0,2,116070.75,66.51618911174785,33.258094555873924,t,f
245010685,潘迪维,2019-02-23,t,t,1.0,1,43000.05,58.904178082191784,58.904178082191784,t,f
187946528,小堇,2018-05-05,t,t,1.0,1,9984.369999999999,9.750361328124999,9.750361328124999,t,f
194623396,Rager,2018-06-10,t,t,1.0,1,4675.48,4.732267206477732,4.732267206477732,t,f
50277726,大宝,2015-12-01,t,t,0.91,2,111427.92,58.33922513089005,29.169612565445025,t,f
244613641,云,2019-02-21,t,t,0.9,5,151169.50000000006,206.51571038251373,41.303142076502745,f,f
172683723,Juan,2018-02-10,t,t,1.0,1,6399.400000000001,5.775631768953069,5.775631768953069,t,f
245254503,纯在,2019-02-25,t,t,1.0,17,94737.24,130.13357142857143,7.654915966386555,f,f
230087471,Heiter,2018-12-10,t,t,1.0,1,51645.77000000002,64.15623602484474,64.15623602484474,t,f
223115436,Sunny,2018-10-29,t,t,1.0,5,87247.33,103.00747343565526,20.60149468713105,f,f
209194345,Yueqi0317,2018-08-13,t,t,0.83,9,258849.2,280.13982683982687,31.126647426647427,f,f
126759943,Zizi,2017-04-20,t,t,1.0,8,63301.82000000001,45.08676638176639,5.6358457977207985,f,f
214586439,寅,2018-09-10,t,t,1.0,27,805246.95,898.7131138392857,33.28567088293651,f,f
153468031,幸子,2017-10-06,t,t,1.0,1,46408.71,37.5779028340081,37.5779028340081,t,f
210377535,俊峰,2018-08-18,t,t,1.0,3,18649.68,20.293449401523397,6.764483133841132,t,f
114263424,Dan,2017-01-31,t,t,1.0,1,27073.38000000001,18.255819285232644,18.255819285232644,t,f
200351127,Matthew,2018-07-06,t,t,0.92,1,1044.8,1.0860706860706861,1.0860706860706861,t,f
213724089,笑,2018-09-05,t,t,1.0,7,341695.30999999994,379.24007769145385,54.17715395592198,f,f
245885549,地米,2019-02-27,t,t,0.92,1,7816.410000000002,10.766404958677688,10.766404958677688,t,f
48545597,Bev,2015-11-09,t,t,0.8,1,35262.0,18.251552795031056,18.251552795031056,t,f
245982940,Hui Juan,2019-02-28,t,t,1.0,1,3891.88,5.368110344827587,5.368110344827587,t,f
246076282,Coco,2019-02-28,t,t,1.0,5,72045.49,99.37308965517242,19.874617931034486,f,f
246112360,Freeman,2019-03-01,t,t,1.0,3,22149.760000000006,30.593591160221003,10.197863720073668,t,f
153616989,兰,2017-10-07,t,t,1.0,1,51717.600000000006,41.91053484602918,41.91053484602918,t,f
20913317,雨静,2014-09-03,t,t,1.0,2,115541.82,48.87555837563452,24.43777918781726,t,f
233420555,Kevin,2018-12-30,t,t,0.92,2,23638.600000000002,30.11286624203822,15.05643312101911,t,f
41782636,墨寒,2015-08-18,t,t,0.8,5,84550.44000000002,41.960516129032264,8.392103225806453,f,f
245681451,Beryl,2019-02-26,t,t,0.92,1,9194.24,12.646822558459421,12.646822558459421,t,f
128512679,Jenny,2017-05-02,t,t,1.0,5,127093.39000000004,91.30272270114946,18.26054454022989,f,f
162250267,浩宇,2017-12-11,t,t,1.0,7,34282.49999999999,29.326347305389216,4.189478186484173,f,f
220202349,孙先生,2018-10-12,t,t,1.0,2,100673.00999999998,116.51968749999997,58.25984374999999,t,f
246645817,君,2019-03-03,t,t,0.92,1,5224.0,7.2354570637119116,7.2354570637119116,t,f
9017967,Floria,2013-09-23,t,t,0.8,1,2612.0,0.9641934293097084,0.9641934293097084,t,f
217860508,李晓辉,2018-09-29,t,t,1.0,5,19335.329999999998,22.047126567844924,4.409425313568985,f,f
150060806,Hadzuki,2017-09-11,t,t,1.0,1,124056.93999999999,98.45788888888887,98.45788888888887,t,f
243807489,春丽,2019-02-18,t,t,1.0,2,10030.08,13.646367346938776,6.823183673469388,t,f
194474895,乐,2018-06-09,t,t,0.92,1,24389.55,24.660819009100102,24.660819009100102,t,f
192822381,Peter,2018-06-01,t,t,0.9,1,239781.6,240.50310932798396,240.50310932798396,t,f
76271260,猪,2016-06-07,t,t,1.0,5,245129.66999999998,142.43443927948866,28.48688785589773,f,f
247212927,建琴,2019-03-06,t,t,1.0,3,24872.770000000004,34.59356050069542,11.531186833565139,t,f
247303899,Catherine,2019-03-06,t,t,0.9,1,11675.64,16.238720445062587,16.238720445062587,t,f
51559015,Kylie,2015-12-17,t,t,1.0,7,236281.52,124.7526504751848,17.821807210740683,f,f
